Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.03 -0.00 -3.21 -14.12 31.65 1.63 -3.32 -0.23 1693
0.04 -0.00 2.97 -1.17 26.40 -0.49 -4.07 -0.17 1699
0.05 -0.00 3.16 0.74 6.70 -0.15 -0.06 0.10 1707
0.05 -0.00 -2.68 -0.15 9.46 -0.29 0.03 0.06 1713
0.04 -0.00 -0.86 -0.79 12.35 -0.53 0.04 -0.04 1719
0.05 0.02 0.45 -0.61 10.85 -0.41 0.04 -0.03 1725
0.07 0.04 0.27 -1.07 10.35 -0.28 0.08 0.01 1731
0.11 0.08 0.25 -0.69 10.03 -0.25 0.08 0.03 1737
0.12 0.14 0.18 -1.12 10.21 -0.21 0.07 0.05 1744
0.09 0.25 0.39 -0.69 10.27 -0.17 0.05 0.10 1751
0.07 0.24 0.48 -0.79 10.21 -0.13 0.04 0.08 1757
0.08 0.28 0.62 -0.94 10.16 -0.09 0.02 0.09 1763
0.06 0.26 0.48 -0.86 10.11 -0.06 0.01 0.10 1769
0.06 0.24 0.27 -0.68 10.06 -0.05 -0.00 0.09 1776
0.08 0.30 0.29 -0.73 9.91 -0.04 0.00 0.10 1782
0.09 0.30 0.40 -0.80 9.88 -0.05 0.01 0.11 1788
0.11 0.26 0.51 -0.87 9.94 -0.05 -0.00 0.11 1795
0.11 0.27 0.55 -0.76 10.01 -0.06 -0.01 0.10 1801
0.11 0.32 1.22 -0.99 9.90 -0.06 -0.03 0.08 1807
0.08 0.34 0.64 -0.93 9.96 -0.07 -0.04 0.06 1813
0.08 0.34 0.59 -0.87 9.97 -0.08 -0.06 0.05 1820
0.11 0.37 0.51 -1.18 10.10 -0.08 -0.07 0.03 1826
0.12 0.37 0.69 -0.81 9.83 -0.08 -0.07 0.03 1832
0.12 0.39 -0.09 -0.62 10.00 -0.07 -0.09 0.03 1839
0.15 0.41 0.38 -0.85 10.04 -0.08 -0.07 0.04 1845
0.15 0.43 0.42 -0.75 10.09 -0.07 -0.06 0.04 1851
0.13 0.44 0.42 -0.75 10.07 -0.06 -0.04 0.05 1858
0.15 0.47 0.38 -0.74 10.08 -0.05 -0.03 0.06 1864
0.14 0.49 0.43 -0.75 10.03 -0.03 -0.02 0.06 1870
0.13 0.51 0.47 -0.70 10.03 -0.02 -0.02 0.06 1876
0.15 0.51 0.45 -0.75 10.03 -0.01 -0.02 0.06 1883
0.15 0.47 0.54 -0.77 10.10 -0.01 -0.02 0.06 1890
0.14 0.46 0.49 -0.76 10.05 0.00 -0.01 0.05 1896
0.16 0.47 0.49 -0.79 10.00 0.01 -0.02 0.05 1902
0.15 0.46 0.47 -0.76 9.98 0.01 -0.02 0.05 1908
0.15 0.45 0.51 -0.74 10.00 0.01 -0.01 0.05 1914
0.16 0.45 0.46 -0.71 9.98 0.01 -0.01 0.05 1921
0.16 0.41 0.45 -0.73 9.99 0.01 -0.01 0.05 1928
0.15 0.39 0.46 -0.76 9.96 0.01 -0.01 0.04 1934
0.16 0.40 0.43 -0.74 9.98 0.01 -0.00 0.05 1940
0.17 0.38 0.42 -0.76 10.00 0.01 0.00 0.05 1946
0.15 0.34 0.45 -0.77 9.96 0.02 0.01 0.05 1952
0.15 0.33 0.47 -0.73 9.99 0.02 0.01 0.05 1958
0.16 0.32 0.47 -0.78 9.97 0.01 0.01 0.06 1965
0.16 0.33 0.48 -0.78 9.97 0.02 0.01 0.05 1972
0.14 0.31 0.50 -0.76 9.98 0.01 0.01 0.05 1978
0.14 0.32 0.52 -0.78 9.95 0.01 0.01 0.05 1984
0.15 0.30 0.49 -0.76 10.01 0.01 0.01 0.05 1990
0.14 0.28 0.51 -0.79 9.97 0.01 0.00 0.05 1996
0.14 0.28 0.50 -0.75 9.94 0.01 0.00 0.05 2002
0.14 0.27 0.53 -0.76 9.96 0.00 0.00 0.05 2009
0.14 0.26 0.50 -0.78 9.98 0.01 0.00 0.05 2015
0.14 0.26 0.51 -0.80 9.97 0.01 -0.00 0.05 2022
0.13 0.27 0.55 -0.78 9.97 0.01 -0.00 0.05 2028
0.15 0.28 0.54 -0.79 9.97 0.00 -0.01 0.04 2034
0.14 0.26 0.53 -0.80 10.00 0.00 -0.01 0.04 2040
0.13 0.24 0.50 -0.81 10.02 0.00 -0.01 0.04 2046
0.14 0.26 0.50 -0.79 10.02 0.00 -0.01 0.04 2053
0.15 0.23 0.54 -0.77 9.94 0.00 -0.01 0.04 2060
0.14 0.23 0.53 -0.77 9.96 0.00 -0.01 0.04 2066
0.14 0.24 0.54 -0.80 9.96 0.00 -0.01 0.04 2072
0.15 0.24 0.49 -0.80 9.93 0.00 -0.01 0.04 2078
0.15 0.23 0.52 -0.82 10.04 -0.03 -0.01 0.05 2084
0.15 0.23 0.51 -0.80 10.02 0.00 -0.01 0.04 2091
0.16 0.23 0.54 -0.80 10.04 0.00 -0.01 0.04 2097
0.15 0.21 0.54 -0.82 9.98 0.00 -0.01 0.05 2104
0.13 0.23 0.52 -0.78 9.98 -0.00 -0.02 0.05 2110
0.14 0.26 0.54 -0.79 10.00 0.00 -0.02 0.04 2116
0.15 0.24 0.57 -0.80 9.97 0.00 -0.02 0.04 2122
0.15 0.21 0.56 -0.80 9.98 0.00 -0.01 0.05 2128
0.15 0.21 0.57 -0.84 10.00 0.00 -0.02 0.04 2135
0.15 0.20 0.51 -0.81 9.98 0.00 -0.02 0.04 2141
0.14 0.18 0.56 -0.81 9.94 0.00 -0.01 0.04 2148
0.12 0.16 0.52 -0.81 9.94 0.01 -0.01 0.04 2154
0.13 0.18 0.56 -0.83 9.97 -0.00 -0.02 0.05 2160
0.13 0.18 0.56 -0.81 10.01 -0.00 -0.02 0.04 2166
0.13 0.19 0.55 -0.83 9.94 -0.01 -0.02 0.04 2172
0.13 0.18 0.57 -0.81 9.96 -0.01 -0.03 0.04 2179
0.14 0.17 0.58 -0.81 9.96 -0.01 -0.03 0.03 2185
0.12 0.16 0.55 -0.80 9.95 -0.01 -0.04 0.03 2192
0.13 0.17 0.56 -0.81 9.96 -0.01 -0.04 0.04 2198
0.13 0.19 0.59 -0.80 9.99 -0.01 -0.04 0.03 2204
0.13 0.16 0.56 -0.82 10.03 -0.01 -0.04 0.03 2210
0.12 0.15 0.59 -0.77 9.97 -0.00 -0.04 0.03 2216
0.12 0.17 0.57 -0.77 10.00 -0.01 -0.04 0.04 2223
0.13 0.14 0.58 -0.86 9.97 -0.01 -0.05 0.03 2230
0.13 0.10 0.58 -0.80 9.98 -0.01 -0.06 0.03 2236
0.13 0.12 0.53 -0.81 9.98 -0.00 -0.06 0.03 2242
0.15 0.09 0.55 -0.82 9.95 -0.01 -0.06 0.03 2248
0.15 0.05 0.52 -0.78 10.00 -0.00 -0.06 0.03 2254
0.14 0.06 0.52 -0.81 10.04 0.00 -0.05 0.03 2260
0.16 0.09 0.53 -0.82 10.04 0.00 -0.05 0.02 2267
0.16 0.05 0.59 -0.81 9.96 0.01 -0.05 0.03 2274
0.15 0.06 0.60 -0.85 10.03 0.01 -0.05 0.02 2280
0.16 0.05 0.63 -0.87 10.00 0.02 -0.05 0.02 2286
0.17 0.02 0.62 -0.83 9.99 0.03 -0.06 0.02 2292
0.19 -0.01 0.59 -0.85 9.97 0.02 -0.05 0.01 2298
