Voltage_01 Voltage_02 Acc_x Acc_y Acc_z Gyro_x Gyro_y Gyro_z Time
0.06 -0.01 0.71 -1.82 9.35 0.38 -1.09 -0.63 2241
0.05 -0.00 1.78 -1.25 9.35 0.36 -1.04 -0.60 2247
0.05 0.00 1.28 -1.70 9.76 0.34 -1.01 -0.59 2253
0.05 -0.01 2.51 -1.83 9.05 0.33 -0.99 -0.56 2259
0.05 -0.00 2.39 -1.92 9.74 0.30 -0.95 -0.52 2266
0.04 -0.00 6.35 -2.15 10.46 0.28 -0.90 -0.45 2272
0.05 0.00 6.94 -1.88 9.25 0.24 -0.83 -0.39 2278
0.05 -0.00 5.44 -2.07 9.32 0.22 -0.76 -0.35 2284
0.05 -0.00 2.76 -1.98 10.21 0.18 -0.66 -0.28 2291
0.05 0.00 3.34 -2.09 9.53 0.15 -0.55 -0.20 2297
0.06 -0.00 2.93 -2.45 8.94 0.12 -0.41 -0.12 2304
0.05 -0.00 3.50 -2.20 10.32 0.09 -0.28 -0.05 2310
0.05 -0.00 2.85 -2.55 9.10 0.05 -0.19 -0.01 2316
